exp species strains
1.72006305165675 Dmel R304
2.11694335389974 Dmel R304
2.25973105258426 Dmel R304
1.15728858819927 Dmel R360
1.18150970645151 Dmel R360
1.00038561127121 Dmel R360
1.65879958959603 Dmel R307
1.390207045972 Dmel R307
1.63607804014057 Dmel R307
1.3723059501254 Dmel R357
1.69007667034051 Dmel R357
0.97938214037416 Dmel R357
1.35510577027441 Dmel R399
1.1503013327266 Dmel R399
0.890630878287894 Dmel R399
0.789086380543439 Dmel R517
1.23787980675323 Dmel R517
-3.15658158581408 Dyak Ta18
0.772307811330211 Dyak Ta18
-3.15658158581408 Dyak Ta18
-3.15658158581408 Dyak CY07
-3.15658158581408 Dyak CY07
0.508511252948944 Dyak CY07
-3.15658158581408 Dsim w501
-3.15658158581408 Dsim w501
-3.15658158581408 Dsim w501
0.386058653036533 Dsim FA03
-3.15658158581408 Dsim FA03
