exp species strains
-0.236782873529996 Dmel R304
-0.677891806506313 Dmel R304
-0.355476785224723 Dmel R304
-0.264411575724517 Dmel R360
-0.35216783761714 Dmel R360
-0.47313727447545 Dmel R360
-0.018007002982169 Dmel R307
0.130790163891529 Dmel R307
-0.0555030326916119 Dmel R307
0.168518304320245 Dmel R357
-0.558441145857403 Dmel R357
-0.165867298617099 Dmel R357
-0.181516248703196 Dmel R399
-0.547490606381993 Dmel R399
-0.367636528215073 Dmel R399
-0.116556527092978 Dmel R517
-0.10437014352078 Dmel R517
0.779353306453131 Dyak Ta18
0.705309364533418 Dyak Ta18
0.625658419603034 Dyak Ta18
0.923383472201142 Dyak CY07
0.694966052018451 Dyak CY07
0.783333736177068 Dyak CY07
-0.325252563174195 Dsim w501
-0.213474562391502 Dsim w501
0.0998774063271879 Dsim w501
-0.0591478649603186 Dsim FA03
0.161941452141273 Dsim FA03
