exp species strains
-0.1854838295074 Dmel R304
0.0724916092870575 Dmel R304
0.406790339539417 Dmel R304
-0.238355864369185 Dmel R360
-0.245567141985548 Dmel R360
-0.350833174956449 Dmel R360
0.358702690099201 Dmel R307
0.598867100154723 Dmel R307
0.406710963771458 Dmel R307
-0.595546680681611 Dmel R357
0.109688630345128 Dmel R357
0.21335346770741 Dmel R357
0.364228757619379 Dmel R399
0.292675561090509 Dmel R399
0.391247575514662 Dmel R399
-0.0898344307093777 Dmel R517
0.0843058198554677 Dmel R517
-0.0956649013155376 Dyak Ta18
-0.386118890086712 Dyak Ta18
0.055375311340052 Dyak Ta18
0.768373885687489 Dyak CY07
0.466230699056628 Dyak CY07
0.156864768442691 Dyak CY07
-0.294844365707304 Dsim w501
-0.248842310014965 Dsim w501
-0.333816572219536 Dsim w501
-0.987843367674503 Dsim FA03
-0.693155650283166 Dsim FA03
