exp species strains
-0.379715251358403 Dmel R304
-0.415816562839081 Dmel R304
-0.661989585421271 Dmel R304
0.0173511747167026 Dmel R360
0.0722777491310665 Dmel R360
-0.174511876209235 Dmel R360
-0.238245609167159 Dmel R307
-0.0107836050992662 Dmel R307
-0.0716816240566408 Dmel R307
0.0914347954778421 Dmel R357
-0.153039540229748 Dmel R357
-0.24711612059047 Dmel R357
-0.222795842193967 Dmel R399
-0.53635982745492 Dmel R399
-0.623840794029624 Dmel R399
-0.822687990300753 Dmel R517
-0.675273243182739 Dmel R517
1.19550785533698 Dyak Ta18
1.05340120801287 Dyak Ta18
0.730086230769848 Dyak Ta18
1.39827492222889 Dyak CY07
0.818676088918647 Dyak CY07
0.769914276902625 Dyak CY07
0.0343560514817781 Dsim w501
-0.273293008669825 Dsim w501
-0.190785375417746 Dsim w501
-0.375713311602106 Dsim FA03
-0.107631185154287 Dsim FA03
