exp species strains
-2.14720001481446 Dmel R304
-2.14720001481446 Dmel R304
0.157695431000364 Dmel R304
-2.14720001481446 Dmel R360
-2.14720001481446 Dmel R360
-2.14720001481446 Dmel R360
0.569322728096357 Dmel R307
-2.14720001481446 Dmel R307
-2.14720001481446 Dmel R307
-2.14720001481446 Dmel R357
0.953257589014821 Dmel R357
-2.14720001481446 Dmel R357
-2.14720001481446 Dmel R399
-2.14720001481446 Dmel R399
-2.14720001481446 Dmel R399
0.313021855091477 Dmel R517
0.388279724945494 Dmel R517
1.85500329238036 Dyak Ta18
1.54348555839432 Dyak Ta18
1.51505407542191 Dyak Ta18
1.22156245367707 Dyak CY07
1.72985543318468 Dyak CY07
0.202985614040613 Dyak CY07
2.93056513893492 Dsim w501
2.97821287865248 Dsim w501
2.88463815186351 Dsim w501
3.23169750591252 Dsim FA03
3.29176274716266 Dsim FA03
