exp species strains
0.23605204229453 Dmel R304
-1.27512112843142 Dmel R304
-0.222721500452868 Dmel R304
-1.48659924649189 Dmel R360
-0.942658330103121 Dmel R360
-0.0202542636330411 Dmel R360
-0.50022280497725 Dmel R307
-0.598301448336331 Dmel R307
0.0929590183424607 Dmel R307
-0.349472317578345 Dmel R357
0.637338336144276 Dmel R357
0.323275460454946 Dmel R357
-0.707510978944799 Dmel R399
0.0675306079050041 Dmel R399
-0.614837945109692 Dmel R399
-1.12249607202266 Dmel R517
0.0333792354321593 Dmel R517
0.124662552495539 Dyak Ta18
0.747178086646362 Dyak Ta18
-0.0129676624134271 Dyak Ta18
-0.72169629763327 Dyak CY07
-0.894164524155282 Dyak CY07
0.727737297669578 Dyak CY07
0.7802825592418 Dsim w501
1.07212705552432 Dsim w501
0.80385073525602 Dsim w501
1.9433012799317 Dsim FA03
1.8793502529447 Dsim FA03
