exp species strains
1.75098741562431 Dmel R304
1.82502372272046 Dmel R304
-4.46181114988339 Dmel R304
1.9456186566709 Dmel R360
2.01064321836711 Dmel R360
1.92443000449082 Dmel R360
2.00339161700477 Dmel R307
2.0526665562304 Dmel R307
2.06025249833694 Dmel R307
2.10171294969391 Dmel R357
1.86186459182189 Dmel R357
1.92946584463733 Dmel R357
1.95600298610688 Dmel R399
-3.50176689112978 Dmel R399
-3.54697212333595 Dmel R399
1.81851613842709 Dmel R517
1.87098933372866 Dmel R517
-3.30974855565165 Dyak Ta18
-2.24177631092604 Dyak Ta18
-1.00903323850832 Dyak Ta18
-2.34862409132191 Dyak CY07
-0.775328891724519 Dyak CY07
-0.504220544715262 Dyak CY07
-4.46181114988339 Dsim w501
-0.859483194781852 Dsim w501
-0.763578067352313 Dsim w501
1.04327623474352 Dsim FA03
-0.370687559390586 Dsim FA03
