exp species strains
-0.355893918202044 Dmel R304
-0.146083541875073 Dmel R304
-0.712692189863477 Dmel R304
0.0352028130744548 Dmel R360
0.0582137933944631 Dmel R360
-0.116802667562885 Dmel R360
-0.484498342891743 Dmel R307
-0.219488510028661 Dmel R307
-0.555592706042938 Dmel R307
0.379186650736352 Dmel R357
-0.0235408415607572 Dmel R357
0.103478963391767 Dmel R357
0.235261460186411 Dmel R399
-0.0559995924369793 Dmel R399
-0.259522115952703 Dmel R399
-0.732520587108622 Dmel R517
-0.655995713876733 Dmel R517
1.18757663533949 Dyak Ta18
0.897065518117729 Dyak Ta18
0.655043306156062 Dyak Ta18
1.12328354606744 Dyak CY07
0.68814532191379 Dyak CY07
0.553242962607092 Dyak CY07
-0.0252602844035491 Dsim w501
-0.30866707111646 Dsim w501
-0.531801617238637 Dsim w501
-0.527991248353324 Dsim FA03
-0.203350022470463 Dsim FA03
