exp species strains
0.408828694796121 Dmel R304
-0.147782476091696 Dmel R304
-0.364933998832537 Dmel R304
0.0157401169429989 Dmel R360
-0.685374222630994 Dmel R360
0.215207242647252 Dmel R360
0.408487447101036 Dmel R307
-0.282313445301858 Dmel R307
-1.34703815512517 Dmel R307
0.591973078262353 Dmel R357
0.331798020850667 Dmel R357
-0.132540702228456 Dmel R357
0.30376737784858 Dmel R399
0.547705995967637 Dmel R399
0.77728206153583 Dmel R399
0.553492130692836 Dmel R517
0.714211460170381 Dmel R517
0.933536883130632 Dyak Ta18
0.874670920787437 Dyak Ta18
0.677322724268054 Dyak Ta18
-0.484921368699936 Dyak CY07
-6.52620402475059 Dyak CY07
-0.988098477823325 Dyak CY07
0.416119900177362 Dsim w501
1.02423671744036 Dsim w501
0.711112674892679 Dsim w501
0.583710453058359 Dsim FA03
0.870002970913985 Dsim FA03
