exp species strains
0.121623421641932 Dmel R304
-0.228056136164747 Dmel R304
-0.4410624982987 Dmel R304
0.125279658114164 Dmel R360
0.187206702061524 Dmel R360
-0.314654075074681 Dmel R360
0.569745931588641 Dmel R307
0.595123190020624 Dmel R307
-0.124453678456506 Dmel R307
0.428167846097504 Dmel R357
0.24566063940568 Dmel R357
0.0514605330954556 Dmel R357
0.445626189588188 Dmel R399
-0.188338705730915 Dmel R399
-0.276934440723007 Dmel R399
-0.465447354481414 Dmel R517
-0.337782594447268 Dmel R517
-0.14510809524858 Dyak Ta18
-0.11382399578774 Dyak Ta18
-0.552689039006048 Dyak Ta18
0.220094980819556 Dyak CY07
-0.608791829394951 Dyak CY07
-0.888777500078182 Dyak CY07
0.646727258468825 Dsim w501
0.27341620609102 Dsim w501
0.417077978421592 Dsim w501
0.106742366868598 Dsim FA03
0.251967040609437 Dsim FA03
