exp species strains
-0.398312097916418 Dmel R304
-0.355709963377623 Dmel R304
-0.611857243801721 Dmel R304
-0.976841768317508 Dmel R360
-0.750120523954714 Dmel R360
-0.9585012161526 Dmel R360
-0.192161714211224 Dmel R307
-0.311786138001328 Dmel R307
-0.383978855236995 Dmel R307
0.406154963576327 Dmel R357
-0.0418259662944147 Dmel R357
-0.046459021685413 Dmel R357
-0.102545846793534 Dmel R399
-0.0728712542666446 Dmel R399
-0.342590403585246 Dmel R399
-0.57428099565195 Dmel R517
-0.413497587621542 Dmel R517
0.983219955237356 Dyak Ta18
0.62901328882152 Dyak Ta18
0.710970952850615 Dyak Ta18
1.37386982948916 Dyak CY07
0.658229214424355 Dyak CY07
0.713498003259098 Dyak CY07
0.629964994035593 Dsim w501
0.569775872976817 Dsim w501
0.486437563920891 Dsim w501
-0.482428794066695 Dsim FA03
-0.145365247656155 Dsim FA03
