exp species strains
-0.686007490901758 Dmel R304
-0.26150796655706 Dmel R304
-0.597057179882406 Dmel R304
-0.631334946944025 Dmel R360
-0.62082272896311 Dmel R360
-0.702965925873229 Dmel R360
0.216558415100948 Dmel R307
0.228453313042987 Dmel R307
-0.0622901191182805 Dmel R307
0.729649002730182 Dmel R357
0.999497759076993 Dmel R357
0.931867428417248 Dmel R357
-0.124661480314615 Dmel R399
-0.286130553711208 Dmel R399
-0.504203357373783 Dmel R399
-0.558819823644507 Dmel R517
-0.404161226150531 Dmel R517
0.445197543921249 Dyak Ta18
0.510166306372301 Dyak Ta18
0.28860136775791 Dyak Ta18
0.747846554829507 Dyak CY07
0.474022204863047 Dyak CY07
0.52634952183574 Dyak CY07
-0.0948110687081481 Dsim w501
-0.200161230053649 Dsim w501
0.0442876125316463 Dsim w501
-0.407587449048367 Dsim FA03
2.55167649080825e-05 Dsim FA03
