exp species strains
-0.368300685248064 Dmel R304
-0.024076074644277 Dmel R304
0.440704054984317 Dmel R304
-0.035954197681761 Dmel R360
-0.754613128252541 Dmel R360
0.0187119005602863 Dmel R360
-0.183319714772786 Dmel R307
-0.939203164095947 Dmel R307
0.0986000226789677 Dmel R307
-1.4688362509635 Dmel R357
0.0256748061938722 Dmel R357
-0.223832574956075 Dmel R357
-0.0811706545214965 Dmel R399
-0.0228281859239262 Dmel R399
0.179083309778256 Dmel R399
0.690776619797737 Dmel R517
0.511580489758859 Dmel R517
0.462698866184377 Dyak Ta18
0.53037073452687 Dyak Ta18
0.78893882193604 Dyak Ta18
-0.271115945022865 Dyak CY07
0.332348001524851 Dyak CY07
0.717225069725749 Dyak CY07
-0.515288619583759 Dsim w501
-0.124833837633634 Dsim w501
-0.433401375886245 Dsim w501
0.436580674652328 Dsim FA03
0.213481036884372 Dsim FA03
