exp species strains
-1.90624533161375 Dmel R304
-1.90624533161375 Dmel R304
-1.90624533161375 Dmel R304
-1.90624533161375 Dmel R360
-1.90624533161375 Dmel R360
-1.90624533161375 Dmel R360
-1.90624533161375 Dmel R307
0.243470800192287 Dmel R307
1.42446124633021 Dmel R307
-1.90624533161375 Dmel R357
-1.90624533161375 Dmel R357
-1.90624533161375 Dmel R357
0.24341588279037 Dmel R399
-1.90624533161375 Dmel R399
-1.90624533161375 Dmel R399
-1.90624533161375 Dmel R517
0.138977857604717 Dmel R517
3.98461873027232 Dyak Ta18
4.08031326756025 Dyak Ta18
4.07713729836225 Dyak Ta18
4.10914685766198 Dyak CY07
4.05738996860199 Dyak CY07
4.04708799313739 Dyak CY07
1.315872155141 Dsim w501
0.401153242589109 Dsim w501
-1.90624533161375 Dsim w501
-1.90624533161375 Dsim FA03
0.470634673962307 Dsim FA03
