exp species strains
-0.257952278555514 Dmel R304
-0.318745277471456 Dmel R304
-0.413725298238768 Dmel R304
0.105243640971068 Dmel R360
0.707176223059582 Dmel R360
0.000423196247857486 Dmel R360
0.904097645553036 Dmel R307
-0.605583353978636 Dmel R307
-0.121384015551266 Dmel R307
0.0564990322792814 Dmel R357
-0.633135720902655 Dmel R357
-0.194973385116939 Dmel R357
1.274158464442 Dmel R399
-0.372116404414015 Dmel R399
-0.247943740932277 Dmel R399
-0.444028648463768 Dmel R517
-1.63993232827605 Dmel R517
-0.261862790333185 Dyak Ta18
-1.09844552531862 Dyak Ta18
-0.643907163772752 Dyak Ta18
0.431779195127025 Dyak CY07
-0.451471657238051 Dyak CY07
0.299907867813129 Dyak CY07
1.7050038529018 Dsim w501
-0.052851134527033 Dsim w501
0.543719155811168 Dsim w501
0.588728988135591 Dsim FA03
1.14132146074945 Dsim FA03
