exp species strains
-2.45839075802841 Dmel R304
-0.990505505558738 Dmel R304
-1.87356481137705 Dmel R304
-0.111549327853366 Dmel R360
-0.207272345107509 Dmel R360
-0.0989523372034052 Dmel R360
0.478340614459324 Dmel R307
0.150890295997439 Dmel R307
0.257779903723355 Dmel R307
-1.49058216832455 Dmel R357
-2.30566223901727 Dmel R357
-0.653005718395594 Dmel R357
0.200687587815051 Dmel R399
-0.707817932048045 Dmel R399
-0.179448503860496 Dmel R399
-0.449600837567992 Dmel R517
-0.540364752049294 Dmel R517
3.37263032898277 Dyak Ta18
2.85863375569545 Dyak Ta18
2.89293051084839 Dyak Ta18
1.14081445694639 Dyak CY07
0.890894836506101 Dyak CY07
0.689953116008803 Dyak CY07
-0.341943751023002 Dsim w501
-0.52220453423872 Dsim w501
0.0197758131754657 Dsim w501
0.189422122791981 Dsim FA03
-0.211887821297063 Dsim FA03
