exp species strains
-0.325606627762233 Dmel R304
0.288080461790504 Dmel R304
0.2600469583258 Dmel R304
-0.601110492109933 Dmel R360
-0.435707020478187 Dmel R360
-0.0804828563501503 Dmel R360
-0.321481180024927 Dmel R307
-0.353753966703416 Dmel R307
0.0261720413371613 Dmel R307
-1.17025210203394 Dmel R357
-0.064100007808617 Dmel R357
0.0104569724645929 Dmel R357
-0.33289214026528 Dmel R399
0.0621190516225393 Dmel R399
0.0496826620748233 Dmel R399
-0.0974114649675114 Dmel R517
-0.00915794495227227 Dmel R517
0.518821518373813 Dyak Ta18
0.744538794448172 Dyak Ta18
0.892056482428265 Dyak Ta18
0.106782312161001 Dyak CY07
0.36826317124854 Dyak CY07
0.323437690159177 Dyak CY07
-0.125254805017857 Dsim w501
-0.0160124433595501 Dsim w501
0.150877995279439 Dsim w501
0.0488104643839156 Dsim FA03
0.0830764757361814 Dsim FA03
