exp species strains
0.211828841584607 Dmel R304
0.292792982316142 Dmel R304
0.218437482745858 Dmel R304
-0.821210104572217 Dmel R360
-0.775428925425319 Dmel R360
-0.763431289440846 Dmel R360
0.336471800607301 Dmel R307
0.669240118668678 Dmel R307
0.428732204179763 Dmel R307
-0.222666832386378 Dmel R357
-0.914478611480617 Dmel R357
-0.750509796719358 Dmel R357
1.0766382398904 Dmel R399
0.878357555556894 Dmel R399
0.686151249266461 Dmel R399
0.0588423989737322 Dmel R517
0.00214892741845127 Dmel R517
-0.390524091317125 Dyak Ta18
-0.561820248839396 Dyak Ta18
-0.540391624075797 Dyak Ta18
0.305372480021295 Dyak CY07
-0.289176626702404 Dyak CY07
-0.28639000701077 Dyak CY07
0.429591341525535 Dsim w501
0.27806366391885 Dsim w501
0.206291925173346 Dsim w501
0.0714871031206407 Dsim FA03
0.165579843002253 Dsim FA03
