exp species strains
-0.204363569240195 Dmel R304
-0.50360072066842 Dmel R304
-0.362284979304798 Dmel R304
-0.365046007459498 Dmel R360
-0.422516562471364 Dmel R360
-0.271397172263094 Dmel R360
-0.461889735923275 Dmel R307
0.14863241633483 Dmel R307
-0.0890924138069786 Dmel R307
-0.307751023800664 Dmel R357
-0.51986869475524 Dmel R357
0.0399239133189358 Dmel R357
0.130732704797332 Dmel R399
0.264042222319265 Dmel R399
0.0344779051315182 Dmel R399
-1.3866152701159 Dmel R517
-0.172712974303527 Dmel R517
0.566133070850542 Dyak Ta18
0.65652785947819 Dyak Ta18
0.133977507913186 Dyak Ta18
0.902310972604795 Dyak CY07
1.3194953000032 Dyak CY07
1.07810119484392 Dyak CY07
-0.26347087852051 Dsim w501
-0.103338329828486 Dsim w501
0.207571629280903 Dsim w501
0.426119671120626 Dsim FA03
-0.474098035535293 Dsim FA03
