exp species strains
0.70863066677486 Dmel R304
0.669806739273265 Dmel R304
0.879375546131668 Dmel R304
1.16736263408707 Dmel R360
1.100619471965 Dmel R360
0.932739793034798 Dmel R360
0.665221024578232 Dmel R307
0.333251215275512 Dmel R307
0.804381016688452 Dmel R307
-0.328497857340162 Dmel R357
-1.03057658439392 Dmel R357
-0.379663988447444 Dmel R357
-0.127979188572928 Dmel R399
-0.30572907628843 Dmel R399
-0.247155395967967 Dmel R399
-0.229933019988187 Dmel R517
0.654050588872317 Dmel R517
-1.84512928278875 Dyak Ta18
-1.40563143461876 Dyak Ta18
-2.85276428304972 Dyak Ta18
-2.21860288954325 Dyak CY07
-1.85366971078276 Dyak CY07
-2.17420933922417 Dyak CY07
1.28952462815952 Dsim w501
1.05308776894074 Dsim w501
0.957621118678095 Dsim w501
1.9005767765999 Dsim FA03
1.88329306194701 Dsim FA03
