exp species strains
-0.462332349002433 Dmel R304
0.0420563593795516 Dmel R304
0.281588825982184 Dmel R304
-0.989231299162734 Dmel R360
-1.01254456023078 Dmel R360
-0.237542060654279 Dmel R360
-0.650288261020242 Dmel R307
-0.637993928867788 Dmel R307
-0.268926149758306 Dmel R307
-1.1112627599587 Dmel R357
-0.00773319893794825 Dmel R357
-0.173671604483778 Dmel R357
-0.594355805468471 Dmel R399
0.104133197093639 Dmel R399
0.0870762999953877 Dmel R399
0.287620729153417 Dmel R517
-0.0834302313985103 Dmel R517
0.146111992392089 Dyak Ta18
0.751120334711061 Dyak Ta18
0.719813711503713 Dyak Ta18
0.326040503699678 Dyak CY07
1.02781949542944 Dyak CY07
1.32849804413775 Dyak CY07
-0.0615801004122885 Dsim w501
0.127328348111811 Dsim w501
0.187652695334758 Dsim w501
0.490702962735889 Dsim FA03
0.383328809695894 Dsim FA03
