exp species strains
-0.217911541621439 Dmel R304
0.0690379686807878 Dmel R304
0.399188625841255 Dmel R304
-0.145082778805561 Dmel R360
-0.144660650293972 Dmel R360
0.366109816109674 Dmel R360
0.133068712603168 Dmel R307
0.0488236891910931 Dmel R307
0.598283954652884 Dmel R307
-0.826576100822464 Dmel R357
0.362020897314435 Dmel R357
0.287028519081537 Dmel R357
-0.428391420914247 Dmel R399
-0.0543879473077727 Dmel R399
-0.158317166673522 Dmel R399
0.805357372869684 Dmel R517
0.635250183967957 Dmel R517
-0.56713553965454 Dyak Ta18
-0.357068200035813 Dyak Ta18
-0.280825552012636 Dyak Ta18
-1.27851706770831 Dyak CY07
-0.664946726391378 Dyak CY07
-0.438251421080315 Dyak CY07
0.217442412846226 Dsim w501
0.609575786092226 Dsim w501
0.552876706136525 Dsim w501
0.204166246956363 Dsim FA03
0.273841220978165 Dsim FA03
