exp species strains
-2.42711230336609 Dmel R304
-2.42711230336609 Dmel R304
-2.42711230336609 Dmel R304
-2.42711230336609 Dmel R360
-2.42711230336609 Dmel R360
1.00622290213616 Dmel R360
-2.42711230336609 Dmel R307
1.46962544459864 Dmel R307
-2.42711230336609 Dmel R307
-2.42711230336609 Dmel R357
0.56286638215741 Dmel R357
-2.42711230336609 Dmel R357
1.3715049484342 Dmel R399
-0.311641962738759 Dmel R399
-2.42711230336609 Dmel R399
0.98398951869476 Dmel R517
0.46560981957547 Dmel R517
1.10027707733989 Dyak Ta18
-2.42711230336609 Dyak Ta18
2.34963379040499 Dyak Ta18
1.52721542638782 Dyak CY07
1.72863360094198 Dyak CY07
2.04184256656618 Dyak CY07
2.16204626516606 Dsim w501
2.28554770768424 Dsim w501
2.37228425716292 Dsim w501
2.67262738584976 Dsim FA03
2.90995020666522 Dsim FA03
