exp species strains
-1.0237340415547 Dmel R304
-0.687947153816898 Dmel R304
-0.0155759806360993 Dmel R304
-0.617241275069628 Dmel R360
-0.502599469779679 Dmel R360
-0.576468259679478 Dmel R360
-0.519272653573071 Dmel R307
-0.384076982357826 Dmel R307
-0.688921407582948 Dmel R307
-0.415564944184143 Dmel R357
0.186978797907928 Dmel R357
0.214669831863134 Dmel R357
-2.01466478204142 Dmel R399
0.0457771014177179 Dmel R399
-0.107116386599872 Dmel R399
0.289729803112522 Dmel R517
-0.701704961404187 Dmel R517
0.402891452292569 Dyak Ta18
0.560263674826072 Dyak Ta18
0.624695812033756 Dyak Ta18
0.303402064675178 Dyak CY07
0.710749423794818 Dyak CY07
-0.0686633317671128 Dyak CY07
0.982505020792381 Dsim w501
1.43677237594427 Dsim w501
0.835259974912698 Dsim w501
0.417429212923337 Dsim FA03
1.31242708355068 Dsim FA03
