exp species strains
-0.0079516910221985 Dmel R304
0.560024751964286 Dmel R304
0.381112755668308 Dmel R304
0.0660877695875096 Dmel R360
0.453675921909001 Dmel R360
0.598590202290497 Dmel R360
-0.166994184261053 Dmel R307
-0.134845937971912 Dmel R307
0.0541648139030024 Dmel R307
-1.31594725600938 Dmel R357
-1.9813437514556 Dmel R357
-1.63986540081003 Dmel R357
-0.0481960412232643 Dmel R399
-0.184246528716776 Dmel R399
-0.082912928966597 Dmel R399
-0.510812479766693 Dmel R517
-0.326365395008234 Dmel R517
-0.654088783824653 Dyak Ta18
-0.462554576427715 Dyak Ta18
-0.707269083193892 Dyak Ta18
-1.14706418353377 Dyak CY07
-1.45012621026174 Dyak CY07
-1.1564495607859 Dyak CY07
2.02638008741492 Dsim w501
1.86720222113858 Dsim w501
1.85092408712553 Dsim w501
2.03062186330636 Dsim FA03
2.08824951893142 Dsim FA03
