exp species strains
-0.0700396632812213 Dmel R304
0.32907934307382 Dmel R304
0.562762089309516 Dmel R304
-0.893250513331071 Dmel R360
-0.784823742752213 Dmel R360
-0.278581621398565 Dmel R360
-0.793124978435598 Dmel R307
-0.89497087931832 Dmel R307
-1.20787195455925 Dmel R307
-1.5038634104048 Dmel R357
-0.448796684068759 Dmel R357
-0.547360916481952 Dmel R357
-0.232719117014766 Dmel R399
0.291330025636945 Dmel R399
0.199246552723883 Dmel R399
0.173232358706907 Dmel R517
-0.028052541368905 Dmel R517
-0.0937752376660101 Dyak Ta18
0.540637995817602 Dyak Ta18
0.733723937916274 Dyak Ta18
-0.395336851019447 Dyak CY07
1.0047925159252 Dyak CY07
1.3697701417032 Dyak CY07
0.388675725269547 Dsim w501
0.61755639099949 Dsim w501
0.183692677707114 Dsim w501
0.931756511087159 Dsim FA03
0.846311845224215 Dsim FA03
