exp species strains
-0.196927619397552 Dmel R304
0.0737710005710021 Dmel R304
-0.197049692218854 Dmel R304
0.518499550277304 Dmel R360
0.308679367762511 Dmel R360
0.228874695950614 Dmel R360
0.855276199892246 Dmel R307
0.94188264181591 Dmel R307
0.55682201340275 Dmel R307
0.667206644138479 Dmel R357
0.506823734927058 Dmel R357
0.497579590932272 Dmel R357
0.812953854564223 Dmel R399
0.541858597642826 Dmel R399
0.470546298275633 Dmel R399
0.175249051647205 Dmel R517
0.000826073216940669 Dmel R517
-0.473066980840882 Dyak Ta18
-0.703237901865624 Dyak Ta18
-0.354177107698796 Dyak Ta18
-0.108901389559747 Dyak CY07
-0.856096608813044 Dyak CY07
-1.19693322477919 Dyak CY07
-0.347254886358174 Dsim w501
-0.816435795234959 Dsim w501
-0.399905331315049 Dsim w501
-0.688047768438603 Dsim FA03
-0.818815008496508 Dsim FA03
