exp species strains
-1.05173569257075 Dmel R304
-1.04679304231633 Dmel R304
-1.45073475587423 Dmel R304
-0.904679424586166 Dmel R360
-0.785925082288578 Dmel R360
-1.07736627011859 Dmel R360
-1.43018229681908 Dmel R307
-1.08116163448243 Dmel R307
-1.06395901284544 Dmel R307
-0.563666598961555 Dmel R357
-1.04567977107402 Dmel R357
-1.86040535997678 Dmel R357
-0.90319187250178 Dmel R399
-0.726672372566874 Dmel R399
-1.08687461505913 Dmel R399
-1.0431206263406 Dmel R517
-0.884442151185251 Dmel R517
1.42541000700882 Dyak Ta18
1.48558226617722 Dyak Ta18
1.3032862745452 Dyak Ta18
1.66194346014474 Dyak CY07
1.44414418855914 Dyak CY07
1.23145342315675 Dyak CY07
2.00006453259883 Dsim w501
1.8977502632584 Dsim w501
1.9919551606489 Dsim w501
1.72870714110968 Dsim FA03
1.83629386235989 Dsim FA03
