exp species strains
-0.418304753082892 Dmel R304
-0.182437008841003 Dmel R304
-0.645682593037976 Dmel R304
-0.288457912011975 Dmel R360
-0.267770730922884 Dmel R360
-0.569692355612603 Dmel R360
0.109079489128046 Dmel R307
0.289118661512147 Dmel R307
-0.194193701517303 Dmel R307
0.602583916592838 Dmel R357
-0.199724673010032 Dmel R357
-0.167867039608627 Dmel R357
-0.0364829311689693 Dmel R399
-0.395286300579257 Dmel R399
-0.34137570888088 Dmel R399
-0.107761327301128 Dmel R517
-0.177181652109671 Dmel R517
0.341565237455072 Dyak Ta18
0.0484615276837789 Dyak Ta18
-0.0366051539216666 Dyak Ta18
0.937311932766195 Dyak CY07
0.367293636223585 Dyak CY07
0.120086780454935 Dyak CY07
0.731573020145067 Dsim w501
0.413416426753962 Dsim w501
0.532805018599982 Dsim w501
-0.329446547947122 Dsim FA03
-0.135025257761599 Dsim FA03
