exp species strains
-0.25653989395031 Dmel R304
-0.362107946608958 Dmel R304
-0.281955937355307 Dmel R304
-0.69096648179888 Dmel R360
-0.579055922329485 Dmel R360
-0.541980333437973 Dmel R360
-0.328852854833849 Dmel R307
-0.231056906761717 Dmel R307
-0.336085081518278 Dmel R307
-0.91028451769629 Dmel R357
-0.825250017729386 Dmel R357
-0.648268778000647 Dmel R357
-0.175667519406019 Dmel R399
0.0792371943371434 Dmel R399
-0.0604714395524788 Dmel R399
-0.139075100104412 Dmel R517
-0.311539927939356 Dmel R517
0.51271834299566 Dyak Ta18
0.634940413341563 Dyak Ta18
0.687780368489689 Dyak Ta18
0.861652597487686 Dyak CY07
0.999475717287751 Dyak CY07
0.885404812763854 Dyak CY07
0.327719183142926 Dsim w501
0.551961211201355 Dsim w501
0.118060930377046 Dsim w501
0.440335002933872 Dsim FA03
0.579872884664786 Dsim FA03
