exp species strains
-0.704497977667202 Dmel R304
0.028721020843513 Dmel R304
-0.145885061483665 Dmel R304
-0.755123718693066 Dmel R360
-0.605945976580512 Dmel R360
-0.0294018417511044 Dmel R360
-0.512667723499551 Dmel R307
-0.424355563563998 Dmel R307
0.0830218579507095 Dmel R307
-1.01526587585991 Dmel R357
0.0462512910685585 Dmel R357
-0.0270698768973875 Dmel R357
-0.365838907023687 Dmel R399
0.392398720666578 Dmel R399
0.217999507045594 Dmel R399
-0.29041125468488 Dmel R517
-0.263429834353624 Dmel R517
1.23728830607624 Dyak Ta18
1.14200169152133 Dyak Ta18
1.15531378188888 Dyak Ta18
-0.173234693726621 Dyak CY07
0.226340597606594 Dyak CY07
0.353344309890148 Dyak CY07
0.0826217116934111 Dsim w501
0.00477269562830858 Dsim w501
-0.020315376680888 Dsim w501
0.0844463103536115 Dsim FA03
0.278921880232602 Dsim FA03
